Time,ECG
18.278,-1.8
18.28,-2.2
18.282,-1.8
18.284,-1.5
18.286,-2.0
18.288,-1.3
18.29,-1.3
18.292,-1.4
18.294,-1.6
18.296,-1.5
18.298000000000002,-2.2
18.3,-1.9
18.302,-1.6
18.304000000000002,-1.4
18.306,-1.7
18.308,-0.6
18.31,-1.2
18.312,-1.5
18.314,-1.4
18.316,-1.6
18.318,-2.1
18.32,-1.6
18.322,-1.5
18.324,-1.5
18.326,-1.9
18.328,-1.3
18.330000000000002,-1.3
18.332,-1.2
18.334,-1.4
18.336000000000002,-0.9
18.338,-1.9
18.34,-1.6
18.342,-1.8
18.344,-1.3
18.346,-1.6
18.348,-1.3
18.35,-1.5
18.352,-1.7
18.354,-1.5
18.356,-0.9
18.358,-2.0
18.36,-2.3
18.362000000000002,-1.5
18.364,-1.5
18.366,-1.6
18.368000000000002,-1.2
18.37,-1.3
18.372,-1.6
18.374,-1.9
18.376,-1.4
18.378,-2.2
18.38,-1.9
18.382,-1.6
18.384,-1.2
18.386,-1.1
18.388,-0.6
18.39,-0.9
18.392,-1.4
18.394000000000002,-1.7
18.396,-1.2
18.398,-1.6
18.400000000000002,-1.7
18.402,-2.0
18.404,-1.9
18.406,-1.7
18.408,-1.2
18.41,-1.1
18.412,-1.8
18.414,-2.0
18.416,-1.4
18.418,-1.9
18.42,-1.7
18.422,-1.5
18.424,-1.6
18.426000000000002,-1.5
18.428,-1.5
18.43,-1.9
18.432000000000002,-1.9
18.434,-1.7
18.436,-1.7
18.438,-2.2
18.44,-1.9
18.442,-1.8
18.444,-2.4
18.446,-1.8
18.448,-1.7
18.45,-1.3
18.452,-1.6
18.454,-1.6
18.456,-1.6
18.458000000000002,-1.6
18.46,-1.5
18.462,-1.5
18.464,-1.8
18.466,-1.8
18.468,-1.7
18.47,-1.5
18.472,-1.8
18.474,-2.0
18.476,-2.0
18.478,-1.9
18.48,-2.0
18.482,-1.9
18.484,-1.7
18.486,-1.4
18.488,-1.8
18.490000000000002,-1.4
18.492,-1.7
18.494,-1.3
18.496,-1.5
18.498,-1.8
18.5,-1.4
18.502,-1.0
18.504,-1.3
18.506,-1.6
18.508,-1.6
18.51,-1.2
18.512,-1.6
18.514,-1.6
18.516000000000002,-1.7
18.518,-2.0
18.52,-1.5
18.522000000000002,-1.1
18.524,-1.1
18.526,-0.9
18.528,-1.1
18.53,-1.2
18.532,-1.2
18.534,-0.5
18.536,-2.0
18.538,-1.5
18.54,-1.3
18.542,-0.7
18.544,-1.1
18.546,-0.5
18.548000000000002,0.0
18.55,-0.6
18.552,-0.3
18.554000000000002,-0.4
18.556,-2.0
18.558,-1.1
18.56,-0.8
18.562,-0.9
18.564,-0.9
18.566,-0.4
18.568,-0.8
18.57,-1.0
18.572,-1.2
18.574,-1.0
18.576,-1.6
18.578,-1.7
18.580000000000002,-1.5
18.582,-1.4
18.584,-1.7
18.586000000000002,-1.0
18.588,-1.7
18.59,-1.7
18.592,-1.8
18.594,-1.6
18.596,-1.8
18.598,-1.9
18.6,-2.2
18.602,-2.5
18.604,-2.1
18.606,-1.4
18.608,-2.0
18.61,-2.0
18.612000000000002,-2.6
18.614,-1.6
18.616,-1.6
18.618000000000002,-2.2
18.62,-2.2
18.622,-2.0
18.624,-1.8
18.626,-1.7
18.628,-2.7
18.63,-2.8
18.632,-2.2
18.634,-1.7
18.636,-2.0
18.638,-2.0
18.64,-1.3
18.642,-1.4
18.644000000000002,-2.2
18.646,-1.7
18.648,-2.0
18.650000000000002,-2.0
18.652,-2.5
18.654,-3.2
18.656,-2.9
18.658,-2.7
18.66,-2.8
18.662,-2.8
18.664,-3.0
18.666,-3.0
18.668,-2.7
18.67,-2.0
18.672,-2.0
18.674,-0.7
18.676000000000002,0.7
18.678,3.0
18.68,4.6
18.682000000000002,6.5
18.684,7.8
18.686,8.7
18.688,7.5
18.69,6.0
18.692,3.9
18.694,3.9
18.696,3.9
18.698,3.5
18.7,1.8
18.702,0.3
18.704,-2.3
18.706,-3.7
18.708000000000002,-4.0
18.71,-4.6
18.712,-5.1
18.714,-5.1
18.716,-5.7
18.718,-4.7
18.72,-3.8
18.722,-3.0
18.724,-1.8
18.726,-1.9
18.728,-2.2
18.73,-2.3
18.732,-2.1
18.734,-2.8
18.736,-2.8
18.738,-1.9
18.740000000000002,-1.6
18.742,-1.2
18.744,-1.2
18.746,-1.4
18.748,-0.5
18.75,-0.5
18.752,-1.6
18.754,-1.6
18.756,-2.0
18.758,-1.7
18.76,-1.7
18.762,-1.5
18.764,-1.7
18.766000000000002,-0.9
18.768,-1.1
18.77,-1.2
18.772000000000002,-1.4
18.774,-1.4
18.776,-1.8
18.778,-1.8
18.78,-1.4
18.782,-1.4
18.784,-0.4
18.786,-0.7
18.788,-0.8
18.79,-0.8
18.792,-0.8
18.794,-1.3
18.796,-1.5
18.798000000000002,-1.4
18.8,-0.7
18.802,-0.7
18.804000000000002,-0.3
18.806,-0.7
18.808,-0.8
18.81,-0.8
18.812,-1.4
18.814,-1.9
18.816,-1.8
18.818,-0.9
18.82,-1.1
18.822,-0.9
18.824,-0.7
18.826,-0.7
18.828,-0.6
18.830000000000002,-0.8
18.832,-0.8
18.834,-1.2
18.836000000000002,-0.6
18.838,-0.3
18.84,-0.2
18.842,-0.8
18.844,-0.2
18.846,0.2
18.848,0.3
18.85,-0.2
18.852,0.1
18.854,-0.4
18.856,0.0
18.858,0.1
18.86,0.5
18.862000000000002,-0.4
18.864,0.3
18.866,0.0
18.868000000000002,0.2
18.87,0.2
18.872,1.1
18.874,0.5
18.876,0.4
18.878,0.8
18.88,0.7
18.882,0.8
18.884,1.7
18.886,1.4
18.888,1.5
18.89,1.2
18.892,2.0
18.894000000000002,1.1
18.896,1.3
18.898,2.2
18.900000000000002,2.2
18.902,1.4
18.904,2.5
18.906,2.9
18.908,2.8
18.91,2.8
18.912,3.5
18.914,2.8
18.916,3.0
18.918,3.1
18.92,3.1
18.922,3.0
18.924,3.9
18.926000000000002,4.3
18.928,4.0
18.93,3.4
18.932000000000002,3.4
18.934,3.1
18.936,3.8
18.938,3.9
18.94,3.9
18.942,3.7
18.944,4.0
18.946,3.1
18.948,3.6
18.95,3.2
18.952,3.2
18.954,1.9
18.956,2.0
18.958000000000002,2.4
18.96,2.5
18.962,2.2
18.964,2.6
18.966,1.5
18.968,0.9
18.97,1.1
18.972,1.4
18.974,0.1
18.976,0.2
18.978,0.4
18.98,0.4
18.982,0.5
18.984,0.4
18.986,-0.4
18.988,-0.4
18.990000000000002,-0.5
18.992,-0.9
18.994,-1.4
18.996,-1.6
18.998,-0.7
19.0,-0.9
19.002,-0.7
19.004,-0.7
19.006,-1.1
19.008,-1.3
19.01,-1.1
19.012,-1.6
19.014,-2.2
19.016000000000002,-1.9
19.018,-1.5
19.02,-1.5
19.022000000000002,-1.1
19.024,-1.5
19.026,-1.1
19.028,-1.5
19.03,-1.6
19.032,-1.4
19.034,-1.4
19.036,-1.5
19.038,-1.7
19.04,-1.4
19.042,-1.1
19.044,-1.0
19.046,-1.8
19.048000000000002,-1.8
19.05,-2.2
19.052,-2.2
19.054000000000002,-1.9
19.056,-1.8
19.058,-1.7
19.06,-1.9
19.062,-1.3
19.064,-1.2
19.066,-2.0
19.068,-2.0
19.07,-2.1
19.072,-1.9
19.074,-1.6
19.076,-1.3
19.078,-1.2
19.080000000000002,-1.6
19.082,-1.3
19.084,-1.5
19.086000000000002,-1.2
19.088,-1.4
19.09,-0.7
19.092,-1.2
19.094,-1.7
19.096,-1.3
19.098,-1.2
19.1,-2.2
19.102,-2.4
19.104,-1.8
19.106,-1.2
19.108,-1.2
19.11,-1.4
19.112000000000002,-2.0
19.114,-1.8
19.116,-1.4
19.118000000000002,-1.1
19.12,-1.4
19.122,-1.4
19.124,-1.3
19.126,-1.2
19.128,-1.2
19.13,-0.8
19.132,-1.8
19.134,-1.3
19.136,-1.1
19.138,-0.9
19.14,-1.6
19.142,-0.9
19.144000000000002,-0.6
19.146,-1.3
19.148,-1.2
19.150000000000002,-1.3
19.152,-1.6
19.154,-1.3
19.156,-1.1
19.158,-0.7
19.16,-0.9
19.162,-0.7
19.164,-1.1
19.166,-1.2
19.168,-1.4
19.17,-1.4
19.172,-1.8
19.174,-1.5
19.176000000000002,-1.1
19.178,-0.6
19.18,-1.5
19.182000000000002,-0.7
19.184,-1.0
19.186,-0.3
19.188,-0.9
19.19,-1.0
19.192,-1.4
19.194,-1.6
19.196,-1.1
19.198,-1.3
19.2,-2.0
19.202,-0.7
19.204,-1.2
19.206,-0.8
19.208000000000002,-1.1
19.21,-1.0
19.212,-1.5
19.214,-1.5
19.216,-1.2
19.218,-1.1
19.22,-2.0
19.222,-0.8
19.224,-0.9
19.226,-1.4
19.228,-1.4
19.23,-1.8
19.232,-1.7
19.234,-1.3
19.236,-1.3
19.238,-1.9
19.240000000000002,-1.9
19.242,-1.1
19.244,-0.9
19.246,-1.2
19.248,-1.4
19.25,-1.4
19.252,-1.9
19.254,-1.9
19.256,-2.0
19.258,-1.4
19.26,-1.4
19.262,-0.7
19.264,-1.0
19.266000000000002,-1.0
19.268,-1.6
19.27,-1.4
19.272000000000002,-2.0
19.274,-1.9
19.276,-1.5
19.278,-1.2
19.28,-1.0
19.282,-0.8
19.284,-0.5
19.286,-0.7
19.288,-0.8
19.29,-0.8
19.292,-1.9
19.294,-1.7
19.296,-1.7
19.298000000000002,-1.1
19.3,-1.3
19.302,-1.2
19.304000000000002,-1.2
19.306,-1.4
19.308,-1.5
19.31,-1.7
19.312,-1.6
19.314,-1.3
19.316,-1.1
19.318,-1.6
19.32,-1.0
19.322,-1.3
19.324,-1.1
19.326,-0.9
19.328,-0.9
19.330000000000002,-0.5
19.332,-0.6
19.334,-1.0
19.336000000000002,-0.6
19.338,-0.4
19.34,-0.1
19.342,-0.4
19.344,-0.7
19.346,-0.6
19.348,-0.6
19.35,-0.7
19.352,-1.2
19.354,-0.9
19.356,0.2
19.358,0.3
19.36,-0.3
19.362000000000002,-0.2
19.364,-0.4
19.366,-0.7
19.368000000000002,-1.0
19.37,-0.8
19.372,-1.3
19.374,-0.9
19.376,-0.1
19.378,-0.5
19.38,-0.7
19.382,-1.0
19.384,-1.1
19.386,-0.9
19.388,-0.7
19.39,-1.1
19.392,-1.7
19.394000000000002,-1.5
19.396,-1.4
19.398,-1.6
19.400000000000002,-1.1
19.402,-1.0
19.404,-0.9
19.406,-1.8
19.408,-1.6
19.41,-2.5
19.412,-1.2
19.414,-1.0
19.416,-1.0
19.418,-1.1
19.42,-0.5
19.422,-1.1
19.424,-1.2
19.426000000000002,-2.0
19.428,-0.7
19.43,-1.7
19.432000000000002,-2.1
19.434,-1.6
19.436,-1.6
19.438,-1.5
19.44,-0.9
19.442,-0.7
19.444,-1.4
19.446,-1.2
19.448,-1.1
19.45,-2.0
19.452,-2.7
19.454,-2.3
19.456,-2.1
19.458000000000002,-2.1
19.46,-1.7
19.462,-1.7
19.464,-2.3
19.466,-2.6
19.468,-0.8
19.47,0.2
19.472,1.9
19.474,3.6
19.476,5.2
19.478,6.6
19.48,8.3
19.482,8.3
19.484,7.6
19.486,6.7
19.488,5.5
19.490000000000002,4.5
19.492,3.7
19.494,2.9
19.496,1.5
19.498,-0.3
19.5,-2.3
19.502,-3.6
19.504,-4.1
19.506,-4.2
19.508,-3.9
19.51,-4.3
19.512,-4.0
19.514,-3.9
19.516000000000002,-3.0
19.518,-2.8
19.52,-2.3
19.522000000000002,-2.6
19.524,-2.0
19.526,-1.7
19.528,-1.7
19.53,-1.9
19.532,-1.6
19.534,-1.6
19.536,-0.5
19.538,-0.6
19.54,-0.6
19.542,-0.8
19.544,-0.7
19.546,-1.1
19.548000000000002,-0.7
19.55,-0.9
19.552,-0.5
19.554000000000002,-0.5
19.556,-1.2
19.558,-0.8
19.56,-0.4
19.562,-0.7
19.564,-0.7
19.566,-0.2
19.568,-0.7
19.57,-0.9
19.572,-1.0
19.574,-0.5
19.576,-0.3
19.578,0.0
19.580000000000002,0.2
19.582,0.0
19.584,0.0
19.586000000000002,-0.3
19.588,-0.6
19.59,-0.6
19.592,-0.4
19.594,-0.1
19.596,0.1
19.598,0.4
19.6,0.2
19.602,0.3
19.604,0.3
19.606,0.5
19.608,0.4
19.61,0.4
19.612000000000002,0.4
19.614,0.5
19.616,-0.4
19.618000000000002,-0.1
19.62,-0.1
19.622,-0.1
19.624,0.0
19.626,0.2
19.628,-0.3
19.63,-0.3
19.632,-0.2
19.634,0.1
19.636,0.1
19.638,0.9
19.64,0.7
19.642,0.8
19.644000000000002,0.2
19.646,0.4
19.648,0.1
19.650000000000002,0.1
19.652,0.6
19.654,0.6
19.656,0.7
19.658,1.5
19.66,1.3
19.662,1.8
19.664,1.8
19.666,1.9
19.668,1.2
19.67,1.2
19.672,1.0
19.674,1.6
19.676000000000002,2.2
19.678,2.4
19.68,1.8
19.682000000000002,2.4
19.684,2.1
19.686,2.3
19.688,2.0
19.69,2.2
19.692,3.0
19.694,3.2
19.696,2.5
19.698,3.0
19.7,2.7
19.702,2.7
19.704,2.6
19.706,3.5
19.708000000000002,3.5
19.71,3.4
19.712,4.1
19.714,3.7
19.716,3.3
19.718,4.6
19.72,4.5
19.722,4.4
19.724,3.6
19.726,3.8
19.728,3.6
19.73,3.6
19.732,3.9
19.734,3.9
19.736,3.6
19.738,4.2
19.740000000000002,4.3
19.742,4.6
19.744,3.9
19.746,3.8
19.748,3.0
19.75,3.3
19.752,3.4
19.754,3.4
19.756,2.6
19.758,3.1
19.76,2.9
19.762,2.3
19.764,1.3
19.766000000000002,1.8
19.768,1.3
19.77,0.8
19.772000000000002,0.9
19.774,0.9
19.776,1.1
19.778,1.4
19.78,0.8
19.782,0.5
19.784,-0.3
19.786,0.3
19.788,-0.8
19.79,-0.9
19.792,-0.8
19.794,-0.4
19.796,-0.7
19.798000000000002,-0.6
19.8,-0.7
19.802,-0.8
19.804000000000002,-0.6
19.806,-0.5
19.808,-1.3
19.81,-2.0
19.812,-1.2
19.814,-0.7
19.816,-1.0
19.818,-0.2
19.82,-1.1
19.822,-1.1
19.824,-1.1
19.826,-1.6
19.828,-1.6
19.830000000000002,-0.9
19.832,-1.2
19.834,-1.1
19.836000000000002,-1.1
19.838,-1.1
19.84,-1.1
19.842,-1.3
19.844,-1.2
19.846,-0.8
19.848,-1.2
19.85,-1.3
19.852,-1.7
19.854,-1.1
19.856,-0.8
19.858,-1.1
19.86,-2.1
19.862000000000002,-2.1
19.864,-2.2
19.866,-1.9
19.868000000000002,-2.3
19.87,-1.5
19.872,-0.5
19.874,-0.8
19.876,-1.1
19.878,-0.9
19.88,-0.9
19.882,-1.2
19.884,-1.8
19.886,-2.9
19.888,-2.1
19.89,-1.3
19.892,-0.4
19.894000000000002,-0.4
19.896,-0.3
19.898,-0.6
19.900000000000002,-0.7
19.902,-1.8
19.904,-2.2
19.906,-1.9
19.908,-1.8
19.91,-1.9
19.912,-1.2
19.914,-0.9
19.916,-0.3
19.918,-0.2
19.92,-0.5
19.922,-0.8
19.924,-1.2
19.926000000000002,-2.1
19.928,-2.4
19.93,-1.5
19.932000000000002,-0.9
19.934,-1.0
19.936,-0.2
19.938,-0.2
19.94,-1.1
19.942,-1.1
19.944,-1.1
19.946,-1.3
19.948,-1.4
19.95,-1.7
19.952,-1.0
19.954,-1.0
19.956,-0.6
19.958000000000002,-1.1
19.96,-1.2
19.962,-1.3
19.964000000000002,-1.0
19.966,-1.3
19.968,-1.3
19.97,-1.2
19.972,-0.9
19.974,-1.3
19.976,-0.4
19.978,-1.0
19.98,-0.9
19.982,-0.9
19.984,-0.8
19.986,-2.0
19.988,-1.5
19.990000000000002,-1.0
19.992,-1.0
19.994,-1.2
19.996,-0.4
19.998,-0.7
